option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,1 100 000 zł,"153,4 m²","Mieszkanie 5pok, 153m2, wielopoziomowe, Warszawska",5,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Na Stoku, Kielce, Kielce",50.894405,20.655772,Zapytaj,Zapytaj,pełna własność,"balkon, taras",Zapytaj,brak informacji,2001,brak informacji,nie,"telewizja kablowa, internet",teren zamknięty,brak informacji,wtórny
1,1 180 000 zł,150 m²,"Mieszkanie 5pok. ok.150m2, Wielkopole/Ksm",5,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"KSM, Kielce, Kielce",50.86812,20.64695,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2002,brak informacji,nie,brak informacji,"system alarmowy, teren zamknięty",cegła,wtórny
1,1 180 000 zł,150 m²,"Mieszkanie 5pok. ok.150m2, Wielkopole/Ksm",5,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"KSM, Kielce, Kielce",50.86812,20.64695,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2002,brak informacji,nie,brak informacji,"system alarmowy, teren zamknięty",cegła,wtórny
1,661 674 zł,"66,3 m²","Mieszkanie, 3 pok., 66,30m2 os. Baranówek",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Baranówek, Kielce, Kielce",50.85103,20.6113,parter/3,"558,20 zł",pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2012,apartamentowiec,tak,brak informacji,monitoring / ochrona,brak informacji,wtórny
1,924 660 zł,"84,06 m²","Mieszkanie 2 pok, 79,27 m2, ul. Zagnańska, Plaza",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Kielce, Kielce",50.894786,20.631531,> 10/16,700 zł,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,wtórny
1,833 000 zł,"85,5 m²","Mieszkanie 4 pok, 85,5 m2 Centrum, ul. Okrzei",4,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Kielce, Kielce",50.87157,20.63153,1/4,240 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2018,brak informacji,tak,brak informacji,brak informacji,brak informacji,wtórny
1,1 200 000 zł,80 m²,"Mieszkanie 3 pok, 80 m2, ul. Zagnańska, Plaza",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Kielce, Kielce",50.894786,20.631531,> 10/16,600 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,wtórny
1,634 000 zł,"97,6 m²","Mieszkanie 4-pok. 97m2, Chodkiewicza, Baranówek",4,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Baranówek, Kielce, Kielce",50.85103,20.6113,1/2,670 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1995,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,1 030 000 zł,"135,67 m²","Mieszkanie 4pok, 135m2, Centrum ul. Sabinówek",4,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Kielce, Kielce",50.881647,20.628371,2/4,1 000 zł,pełna własność,"balkon, taras",Zapytaj,brak informacji,2010,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,wtórny
1,330 000 zł,"31,52 m²","Nowe, wyposażone, winda, duży balkon, Barwinek",1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Barwinek, Kielce, Kielce",50.844594,20.625289,2/3,250 zł,pełna własność,balkon,Zapytaj,brak informacji,2019,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,338 000 zł,"52,84 m²",Mieszkanie Na Stoku 2 pokoje 53 m2,2,do remontu,Współrzędne dokładne,"os. Na Stoku , Kielce, Kielce",50.896174,20.668528,3/3,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1990,blok,nie,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,370 000 zł,"52,5 m²",SPRZEDAM mieszkanie 3 - pokojowe - PILNE !!!,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Staszów, staszowski, świętokrzyskie",50.56428,21.17081,3/4,550 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1996,blok,nie,telewizja kablowa,domofon / wideofon,cegła,wtórny
1,370 000 zł,"52,5 m²",SPRZEDAM mieszkanie 3 - pokojowe - PILNE !!!,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Staszów, staszowski, świętokrzyskie",50.56428,21.17081,3/4,550 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1996,blok,nie,telewizja kablowa,domofon / wideofon,cegła,wtórny
1,364 000 zł,"46,2 m²",Sprzedam /Zamienię -2 pokoje po Remoncie z Windą !,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"KSM, Kielce, Kielce",50.86812,20.64695,8/10,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,1969,brak informacji,tak,"telewizja kablowa, internet",brak informacji,wielka płyta,wtórny
1,379 000 zł,"29,37 m²","Studio w apartamentowcu, ul. Górna, oferta premium",1,do zamieszkania,Współrzędne dokładne,"Kielce, Centrum, ul. Górna",50.877772,20.652013,6/6,338 zł,pełna własność,balkon,Zapytaj,brak informacji,2022,blok,tak,brak informacji,"teren zamknięty, domofon / wideofon",silikat,wtórny
1,335 000 zł,75 m²,"Mieszkanie po remoncie 75m2, 3 pokojowe",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Ostrowiec Świętokrzyski, ostrowiecki, świętokrzyskie",50.93816,21.38997,4/4,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet",domofon / wideofon,brak informacji,wtórny
1,525 000 zł,43 m²,Mieszkanie z garażem centrum Kielc,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Kielce, Kielce",50.860615,20.628373,1/4,250 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2012,blok,tak,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",silikat,wtórny
1,355 000 zł,"46,2 m²","Okazja ! KSM, ul. Zagórska, Balkon, 2 pokoje",2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"KSM, Kielce, Kielce",50.86812,20.64695,9/10,400 zł,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,blok,tak,telewizja kablowa,domofon / wideofon,wielka płyta,wtórny
1,299 000 zł,"58,25 m²",Wygodne mieszkanie dla Rodziny,3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Skarżysko-Kamienna, skarżyski, świętokrzyskie",51.11584,20.86287,parter/4,580 zł,pełna własność,balkon,Zapytaj,brak informacji,1980,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,330 000 zł,43 m²,Mieszkanie w centrum miasta 2 pokoje,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Kielce, Kielce",50.87157,20.63153,parter/3,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,670 000 zł,"68,6 m²",apartament 3 pok. klimatyzacja Baranówek Kwarciana,3,do zamieszkania,Współrzędne dokładne,"Kielce, Baranówek, ul. Kwarciana",50.848574,20.62232,3/4,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2012,apartamentowiec,tak,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,369 000 zł,70 m²,Sprzedam mieszkanie 70m2,4,do zamieszkania,Współrzędne dokładne,"os. Pułanki , Ostrowiec Świętokrzyski, ostrowiecki",50.949859,21.383896,7/11,Zapytaj,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1982,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,345 000 zł,"62,5 m²",Ładne jasne 3-pokojowe mieszkanie przy ul. Polnej,3,do wykończenia,Współrzędne dokładne,"ul. Polna 5A, Końskie, konecki",51.1866,20.409304,1/4,650 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,339 700 zł,"44,3 m²",Okazja! 3-pok z oddzielną kuchnią! Po remoncie,3,do zamieszkania,Współrzędne dokładne,"ul. Piekoszowska , Kielce, Kielce",50.879736,20.580291,1/4,320 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1989,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",beton,wtórny
1,299 000 zł,48 m²,3pokojowe mieszkanie na historycznym osiedlu!,3,do zamieszkania,Współrzędne dokładne,"ul. Południowa 1, Skarżysko-Kamienna, skarżyski",51.115807,20.853071,2/2,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,258 000 zł,"47,1 m²",Mieszkanie z pięknym widokiem na panoramę Kielc!,2,Zapytaj,Współrzędne dokładne,"Kielce, Kielce, świętokrzyskie",50.876312,20.613627,8/10,380 zł,Zapytaj,balkon,Zapytaj,brak informacji,1980,blok,tak,brak informacji,brak informacji,brak informacji,wtórny
1,185 000 zł,"22,84 m²",Kawalerka w atrakcyjnej cenie na sprzedaż!,1,do remontu,Współrzędne dokładne,"ul. Jagiellońska , Kielce, Kielce",50.873815,20.607285,1/4,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,359 000 zł,48 m²,Mieszkanie 2 Pokoje Z Balkonem Do Remontu,2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kielce, Kielce, świętokrzyskie",50.887015,20.580039,parter/3,420 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,285 000 zł,"40,06 m²",Dwupokojowe mieszkanie na sprzedaż!,2,do zamieszkania,Współrzędne dokładne,"ul. Lecha , Kielce, Kielce",50.877286,20.607831,Zapytaj,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,253 000 zł,"46,07 m²",Mieszkanie 46m2 2p.Balkon Armii Krajowej Jędrzejów,2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Jędrzejów, jędrzejowski, świętokrzyskie",50.64003,20.30568,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1970,blok,nie,brak informacji,brak informacji,inne,wtórny
1,330 000 zł,"70,32 m²",Nowoczesne Mieszkanie 3 pok.70m2 IIp. Nagłowice,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Nagłowice, jędrzejowski, świętokrzyskie",50.676553,20.09908,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1986,blok,nie,brak informacji,brak informacji,inne,wtórny
1,215 000 zł,"49,5 m²","Sprzedam słoneczne 2-pok, 49,5m2, Ip, balkon.",2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Skarżysko-Kamienna, skarżyski, świętokrzyskie",51.11584,20.86287,1/2,450 zł,pełna własność,balkon,Zapytaj,brak informacji,1965,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,cegła,wtórny
1,215 000 zł,"24,9 m²","Dobrze położone 24,9 m2, ul. Warszawska",1,do zamieszkania,Współrzędne dokładne,"Kielce, Centrum, ul. Warszawska 31 C",50.894405,20.655772,2/4,"288,20 zł",pełna własność,balkon,Zapytaj,brak informacji,1970,blok,nie,brak informacji,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,319 000 zł,"48,1 m²","Mieszkanie po remoncie 2 pokoje 48,1 m2 Chrobrego",2,do zamieszkania,Współrzędne dokładne,"Kielce, Czarnów, ul. Króla Bolesława Chrobrego",50.880468,20.606978,10/10,500 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",wielka płyta,wtórny
1,215 000 zł,"45,77 m²","Mieszkanie na parterze 45,77m2 ul. Szydłowiecka",3,do zamieszkania,Współrzędne dokładne,"ul. Szydłowiecka , Skarżysko-Kamienna, skarżyski",51.123688,20.884491,parter/5,450 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1970,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,349 000 zł,28 m²,Sprzedam mieszkanie/studio w samym centrum Kielc,1,do zamieszkania,Współrzędne dokładne,"Kielce, Centrum, ul. 1 Maja",50.879597,20.621429,parter/5,130 zł,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,2020,apartamentowiec,tak,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,205 000 zł,"42,12 m²","2-pokojowe z wyposażeniem, balkon, piwnica",2,do zamieszkania,Współrzędne dokładne,"ul. Zielna , Skarżysko-Kamienna, skarżyski",51.118882,20.88274,3/4,400 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,telewizja kablowa,domofon / wideofon,brak informacji,wtórny
1,280 000 zł,"37,4 m²",Mieszkaniw 2 pokoje 1 piętro Ksm ul. Zagórska,2,do zamieszkania,Współrzędne dokładne,"Kielce, KSM, ul. Zagórska",50.863901,20.656923,1/4,420 zł,pełna własność,balkon,Zapytaj,brak informacji,1971,blok,nie,internet,domofon / wideofon,cegła,wtórny
