option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,484 000 zł,"37,5 m²","Stare Bielany ul Kulczycka, metro, balkon, cicho!",1,do zamieszkania,Współrzędne dokładne,"Warszawa, Bielany, ul. Kulczycka",52.281903,20.9411,3/4,500 zł,pełna własność,balkon,Zapytaj,brak informacji,1959,brak informacji,nie,brak informacji,monitoring / ochrona,cegła,wtórny
1,595 000 zł,"56,8 m²",Ceniona Chomiczówka w zasięgu ręki,3,do remontu,Współrzędne dokładne,"Warszawa, Chomiczówka, ul. Pabla Nerudy",52.27676,20.927213,7/15,680 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1980,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,490 000 zł,36 m²,"Piękne 2-pokojowe mieszkanie z ogródkiem, Marki",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Marki, wołomiński, mazowieckie",52.32129,21.10589,parter/2,Zapytaj,pełna własność,"ogródek, taras",Zapytaj,brak informacji,2015,apartamentowiec,nie,internet,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,395 000 zł,"80,21 m²","Mieszkanie, 80,21 m², Radom",4,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Gołębiów I, Radom, Radom",51.41383,21.183282,4/4,650 zł,spółdzielcze wł. z KW,Zapytaj,Zapytaj,brak informacji,1981,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,375 000 zł,"67,68 m²","3 Pokoje, Ul. Paderewskiego, Os. Gołębiów II",3,do remontu,Współrzędne dokładne,"Radom, Gołębiów II, ul. Ignacego Paderewskiego",51.417545,21.170413,parter/4,760 zł,pełna własność,balkon,Zapytaj,brak informacji,1990,blok,nie,"telewizja kablowa, internet",domofon / wideofon,wielka płyta,wtórny
1,3 025 000 zł,72 m²,Apartament w kamienicy,3,do zamieszkania,Współrzędne dokładne,"Śródmieście, Warszawa, Warszawa",52.22634,21.01286,3/6,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2014,kamienica,tak,brak informacji,brak informacji,brak informacji,wtórny
1,799 000 zł,"48,1 m²","3 pokoje + balon 7,5m2, Metro Pole Mokotowskie.",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Górny Mokotów, Warszawa, Warszawa",52.210889,21.008538,8/15,780 zł,spółdzielcze wł. z KW,balkon,garaż/miejsce parkingowe,brak informacji,1970,blok,tak,brak informacji,monitoring / ochrona,żelbet,wtórny
1,499 000 zł,"26,32 m²","2022, jednopokojowe, do wprowadzenia.",1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mokotów, Warszawa, Warszawa",52.175014,21.044433,3/4,300 zł,pełna własność,balkon,Zapytaj,brak informacji,2022,apartamentowiec,tak,brak informacji,monitoring / ochrona,cegła,wtórny
1,759 000 zł,"55,7 m²","Nowoczesne 2pok. 55,70 m2 => Branickiego 9 Wilanów",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Wilanów, Warszawa, Warszawa",52.157212,21.078594,1/4,800 zł,pełna własność,balkon,Zapytaj,brak informacji,2010,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,1 150 000 zł,50 m²,Sprzedam mieszkanie 2pok-50 m2-Śródmieście-Wilcza,2,do zamieszkania,Współrzędne dokładne,"Warszawa, Śródmieście, ul. Wilcza",52.225886,21.019753,2/3,700 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1932,kamienica,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",cegła,wtórny
1,779 000 zł,"71,1 m²","Komfortowe i przestronne, 3 pokojowe mieszkanie na",3,Zapytaj,Współrzędne dokładne,"Warszawa, Skorosze, ul. Skoroszewska",52.1874,20.8967,1/7,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-02-17,2008,blok,tak,brak informacji,"teren zamknięty, domofon / wideofon",pustak,wtórny
1,799 000 zł,"56,98 m²",Klimatyczne 2 pokojowe mieszkanie na Saskiej Kępie,2,Zapytaj,Współrzędne dokładne,"Saska Kępa, Warszawa, Warszawa",52.2337,21.066,5/5,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1950,kamienica,tak,brak informacji,domofon / wideofon,cegła,wtórny
1,1 250 000 zł,"76,05 m²",Trzy pokoje w kamienicy koło Placu Bankowego.,3,do wykończenia,Współrzędne dokładne,"Warszawa, Śródmieście, al. Aleja ""Solidarności""",52.24323,20.99846,2/4,1 100 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1910,kamienica,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,1 150 000 zł,50 m²,Sprzedam mieszkanie 2pok-50 m2-Śródmieście-Wilcza,2,do zamieszkania,Współrzędne dokładne,"Warszawa, Śródmieście, ul. Wilcza",52.225886,21.019753,2/3,700 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1932,kamienica,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",cegła,wtórny
1,779 000 zł,"71,1 m²","Komfortowe i przestronne, 3 pokojowe mieszkanie na",3,Zapytaj,Współrzędne dokładne,"Warszawa, Skorosze, ul. Skoroszewska",52.1874,20.8967,1/7,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-02-17,2008,blok,tak,brak informacji,"teren zamknięty, domofon / wideofon",pustak,wtórny
1,799 000 zł,"56,98 m²",Klimatyczne 2 pokojowe mieszkanie na Saskiej Kępie,2,Zapytaj,Współrzędne dokładne,"Saska Kępa, Warszawa, Warszawa",52.2337,21.066,5/5,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1950,kamienica,tak,brak informacji,domofon / wideofon,cegła,wtórny
1,799 000 zł,"56,98 m²",Klimatyczne 2 pokojowe mieszkanie na Saskiej Kępie,2,Zapytaj,Współrzędne dokładne,"Saska Kępa, Warszawa, Warszawa",52.2337,21.066,5/5,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1950,kamienica,tak,brak informacji,domofon / wideofon,cegła,wtórny
1,1 250 000 zł,"76,05 m²",Trzy pokoje w kamienicy koło Placu Bankowego.,3,do wykończenia,Współrzędne dokładne,"Warszawa, Śródmieście, al. Aleja ""Solidarności""",52.24323,20.99846,2/4,1 100 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1910,kamienica,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,259 000 zł,30 m²,Mieszkanie z widokiem na zalew,2,do zamieszkania,Współrzędne dokładne,"Radom, Borki, ul. Kosowska",51.390051,21.119905,4/10,260 zł,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,1980,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",wielka płyta,wtórny
1,3 800 000 zł,"126,45 m²","Apartament 126 m2, Śródmieście Południowe",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Śródmieście Południowe, Warszawa, Warszawa",52.22241,21.0154,5/6,1 500 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2013,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,695 000 zł,63 m²,Atrakcyjne mieszkanie z dużym balkonem,3,do zamieszkania,Współrzędne dokładne,"ul. Osiedlowa , Józefosław, piaseczyński",52.10047,21.03142,2/2,600 zł,pełna własność,Zapytaj,Zapytaj,2023-04-03,2018,blok,tak,brak informacji,"system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon",silikat,wtórny
1,645 000 zł,45 m²,"Komfortowe, dwupokojowe 45m2 w Ursusie",2,do zamieszkania,Współrzędne dokładne,"Warszawa, Ursus, ul. Edwarda Habicha",52.20589,20.88183,2/7,680 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-06-01,2018,blok,tak,brak informacji,domofon / wideofon,inne,wtórny
1,550 000 zł,"50,37 m²",2 pokoje z oddzielną kuchnią z pięknym widokiem!,2,do zamieszkania,Współrzędne dokładne,"Warszawa, Młociny, ul. Wojciecha Bogusławskiego",52.27597,20.91568,5/10,880 zł,Zapytaj,balkon,Zapytaj,2023-03-30,1977,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,950 000 zł,"57,11 m²",Przytulne 2-pok. mieszkanie na Bielanach,2,do zamieszkania,Współrzędne dokładne,"ul. Zgrupowania AK ""Żmija"" , Warszawa, Warszawa",52.2679,20.9465,2/7,804 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-03-31,2005,blok,tak,brak informacji,"teren zamknięty, domofon / wideofon",inne,wtórny
1,690 000 zł,"50,38 m²",2-pokojowe mieszkanie gotowe do zamieszkania,2,do zamieszkania,Współrzędne dokładne,"Warszawa, Bemowo, ul. Szeligowska",52.22456,20.89106,4/6,650 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-04-06,2017,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,wtórny
1,419 000 zł,"22,6 m²","Okazja inwestycyjna, Kawalerka przy Puławskiej",1,do remontu,Współrzędne dokładne,"Warszawa, Mokotów, ul. Puławska",52.19996,21.02349,4/7,330 zł,spółdzielcze wł. z KW,Zapytaj,Zapytaj,2023-04-10,1964,blok,tak,brak informacji,brak informacji,cegła,wtórny
1,650 000 zł,"68,9 m²",Nowoczesne 4-pokojowe mieszkanie z ogródkiem,4,do zamieszkania,Współrzędne dokładne,"Nowa Wola, piaseczyński, mazowieckie",52.09776,20.95927,parter/1,Zapytaj,pełna własność,Zapytaj,Zapytaj,2023-02-21,2018,szeregowiec,nie,brak informacji,brak informacji,cegła,wtórny
1,560 000 zł,"35,4 m²",Komfortowa kawalerka w dobrej lokalizacji,1,do wykończenia,Współrzędne dokładne,"Warszawa, Ksawerów, ul. Ludwika Idzikowskiego",52.19302,21.0548,2/3,670 zł,pełna własność,Zapytaj,Zapytaj,2023-03-06,1998,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,560 000 zł,"35,4 m²",Komfortowa kawalerka w dobrej lokalizacji,1,do wykończenia,Współrzędne dokładne,"Warszawa, Ksawerów, ul. Ludwika Idzikowskiego",52.19302,21.0548,2/3,670 zł,pełna własność,Zapytaj,Zapytaj,2023-03-06,1998,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,560 000 zł,"35,4 m²",Komfortowa kawalerka w dobrej lokalizacji,1,do wykończenia,Współrzędne dokładne,"Warszawa, Ksawerów, ul. Ludwika Idzikowskiego",52.19302,21.0548,2/3,670 zł,pełna własność,Zapytaj,Zapytaj,2023-03-06,1998,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,615 000 zł,"52,8 m²",Majestatyczny widok na panoramę Ursynowa,3,do wykończenia,Współrzędne dokładne,"Warszawa, Ursynów, ul. Edwarda Dembowskiego",52.15153,21.02817,7/7,820 zł,pełna własność,Zapytaj,Zapytaj,2023-05-01,1978,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,850 000 zł,"61,43 m²",Z ogródkiem na Bemowie 61 m2,3,do zamieszkania,Współrzędne dokładne,"Warszawa, Chrzanów, ul. Batalionów Chłopskich",52.23051,20.89399,parter/4,800 zł,pełna własność,ogródek,garaż/miejsce parkingowe,2023-05-01,2016,blok,tak,brak informacji,domofon / wideofon,inne,wtórny
