option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,320 000 zł,"37,5 m²",Mieszkanie 37.5m2 na os. Tysiąclecia,2,do zamieszkania,Współrzędne dokładne,"Katowice, Osiedle Tysiąclecia, ul. Piastów 10",50.274214,18.984122,2/10,270 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1970,blok,tak,brak informacji,brak informacji,silikat,wtórny
1,320 000 zł,37 m²,"✅Kawalerka, z dużym Balkonem, Co miejskie Winda,✅",1,do wykończenia,Współrzędne dokładne,"Osiedle Tysiąclecia, Katowice, Katowice",50.28188,18.97871,> 10/13,550 zł,spółdzielcze własnościowe,balkon,garaż/miejsce parkingowe,2023-05-08,brak informacji,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,wtórny
1,269 000 zł,"51,46 m²","3 pokoje , balkon, niski czynsz",3,do remontu,Współrzędne dokładne,"Jaworzno, Kolonia Pechnik, ul. 11 Listopada",50.212981,19.26319,2/2,570 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet",domofon / wideofon,brak informacji,wtórny
1,465 000 zł,"66,62 m²",Nowoczesne osiedle z dużymi tarasami/ ogrodami,3,Zapytaj,Współrzędne dokładne,"Częstochowa, Częstochowa, śląskie",50.84519,19.15545,parter/1,Zapytaj,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,2023-05-04,2023,brak informacji,nie,brak informacji,brak informacji,brak informacji,wtórny
1,329 000 zł,"71,5 m²","3 pokoje, 1 piętro, niski blok, ogromny balkon!",3,do zamieszkania,Współrzędne dokładne,"Sosnowiec, Zagórze, ul. Koszalińska",50.284979,19.188657,1/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,239 000 zł,"47,6 m²","2 piętro niski blok, 3 pokoje",2,do zamieszkania,Współrzędne dokładne,"ul. Marii Curie-Skłodowskiej , Czeladź, będziński",50.306145,19.068302,3/4,640 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,275 000 zł,"46,17 m²","3 pokoje w ocieplonym bloku, po remoncie,",3,do zamieszkania,Współrzędne dokładne,"ul. Piaseczna , Ruda Śląska, Ruda Śląska",50.321939,18.879269,parter/4,450 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,189 000 zł,"46,1 m²",M3 z balkonem do własnej aranżacji,2,do remontu,Współrzędne dokładne,"Świętochłowice, Centrum, ul. Wyzwolenia",50.291599,18.921436,parter/4,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,225 000 zł,49 m²,"Do własnej aranżacji, dwustronne, słoneczne- Reden",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Reden, Dąbrowa Górnicza, Dąbrowa Górnicza",50.323823,19.210717,2/3,500 zł,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,235 000 zł,"47,02 m²",Mieszkanie gotowe do wprowadzenia! 3 pokoje!,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Bytom, Bytom, śląskie",50.340049,18.931951,Zapytaj,600 zł,pełna własność,balkon,Zapytaj,brak informacji,1980,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,wtórny
1,249 000 zł,"46,11 m²",Przestronne M3! Blisko Sosina i Gródek!,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Szczakowa, Jaworzno, Jaworzno",50.239907,19.287834,2/4,530 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,215 000 zł,47 m²,"Cicha okolica, wolne od zaraz, słoneczne!",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Gołonóg, Dąbrowa Górnicza, Dąbrowa Górnicza",50.33055,19.236982,Zapytaj,550 zł,spółdzielcze wł. z KW,Zapytaj,Zapytaj,brak informacji,1960,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,239 000 zł,45 m²,Przestronne mieszkanie w zadbanym bloku obok parku,3,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Dańdówka, Sosnowiec, Sosnowiec",50.261681,19.177918,2/4,460 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,275 000 zł,62 m²,"3 pokoje, do własnej aranżacji, super układ!",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Sosnowiec, Sosnowiec, śląskie",50.270133,19.119177,4/4,Zapytaj,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,309 000 zł,73 m²,3 pokoje idealne na start bądź dla inwestora!,3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Sosnowiec, Sosnowiec",50.27358,19.140437,1/3,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,515 000 zł,65 m²,"Nowe budownictwo, kameralne osiedle, dwustronne!",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zagórze, Sosnowiec, Sosnowiec",50.291411,19.200607,1/3,400 zł,pełna własność,balkon,Zapytaj,brak informacji,2019,apartamentowiec,tak,brak informacji,brak informacji,inne,wtórny
1,690 000 zł,105 m²,"3-pokojowe mieszkanie, Parkitka",3,do zamieszkania,Współrzędne dokładne,"Częstochowa, Parkitka, ul. Małopolska",50.834048,19.091258,2/3,420 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2010,blok,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,309 000 zł,44 m²,"2-pokojowe mieszkanie-1 piętro, Lisiniec",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lisiniec, Częstochowa, Częstochowa",50.81244,19.06591,1/1,150 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,280 000 zł,"37,6 m²",Mieszkanie 2 pokoje Os. Tysiąclecia,2,do remontu,Współrzędne dokładne,"Katowice, Osiedle Tysiąclecia, ul. Piastów",50.273618,18.981204,10,Zapytaj,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,359 000 zł,"113,35 m²","4 pokoje, po kapitalnym remoncie",4,Zapytaj,Współrzędne dokładne,"Bytom, Centrum, ul. Stanisława Moniuszki",50.34493,18.91798,3/3,635 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,"domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,409 000 zł,"59,62 m²","Mieszkanie, 59,62 m², Gliwice",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Łabędy, Gliwice, Gliwice",50.34641,18.6293,3/4,800 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1984,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,249 000 zł,49 m²,Gotowe 2 pokoje z balkonem w świetnej lokalizacji,2,do zamieszkania,Współrzędne dokładne,"ul. ks. Józefa Niedzieli , Ruda Śląska, Ruda Śląska",50.27367,18.83031,4/4,620 zł,pełna własność,balkon,Zapytaj,2023-04-30,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,395 000 zł,52 m²,Widokowe mieszkanie 3 pokojowe po remoncie,3,do zamieszkania,Współrzędne dokładne,"Bielsko-Biała, Złote Łany, ul. Osadnicza",49.803131,19.061159,3/4,500 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,349 000 zł,"67,28 m²",Zadbane M4 Do Wprowadzenia - Sosnowiec Kazimierz.,3,do zamieszkania,Współrzędne dokładne,"Kazimierz, Sosnowiec, Sosnowiec",50.292049,19.24496,10/10,1 200 zł,pełna własność,balkon,Zapytaj,brak informacji,1980,blok,tak,"telewizja kablowa, internet, telefon",brak informacji,inne,wtórny
1,872 200 zł,89 m²,"Katowice, Centrum, Zabrska. Gotowa inwestycja",3,Zapytaj,Współrzędne dokładne,"Katowice, Śródmieście, ul. Zabrska",50.262682,19.012883,2/3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,kamienica,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,194 900 zł,"38,2 m²",Niski Czynsz Blok 2 pokoje balkon 10min do Katowic,2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czeladź, będziński, śląskie",50.31377,19.07778,4/5,350 zł,spółdzielcze wł. z KW,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,254 000 zł,"39,01 m²",2 pokoje | do zamieszkania od zaraz | Sośnica,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Sośnica, Gliwice, Gliwice",50.286221,18.730309,parter,590 zł,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,internet,drzwi / okna antywłamaniowe,brak informacji,wtórny
1,174 900 zł,43 m²,M3 w spokojnej okolicy z pięknym widokiem,2,do zamieszkania,Współrzędne dokładne,"Piekary Śląskie, Brzozowice-Kamień, ul. Marii Curie-Skłodowskiej",50.364385,18.988455,3/4,490 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet",domofon / wideofon,brak informacji,wtórny
1,340 000 zł,62 m²,Przestronne M4 po remoncie! Blisko Stawików,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Stary Sosnowiec, Sosnowiec, Sosnowiec",50.28319,19.109381,4/10,520 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,brak informacji,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,269 000 zł,58 m²,M4 w spokojnej części Zagórza!,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zagórze, Sosnowiec, Sosnowiec",50.309381,19.18897,3/4,800 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,114 900 zł,"38,6 m²",Ustawne M2 w dobrej cenie,1,Zapytaj,Współrzędne dokładne,"Ruda Śląska, Orzegów, ul. Młodego Górnika",50.320209,18.876362,1/2,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,229 000 zł,"54,9 m²",Układne M4 w bardzo dobrej lokalizacji,3,Zapytaj,Współrzędne dokładne,"Świętochłowice, Centrum, ul. Szpitalna",50.291008,18.92751,parter/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet",domofon / wideofon,brak informacji,wtórny
1,169 900 zł,"42,9 m²",2 pokojowe mieszkanie w bardzo dobrej lokalizacji,2,do remontu,Współrzędne dokładne,"Chorzów, Batory, ul. Kaliny",50.276682,18.932189,2/4,250 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,194 999 zł,40 m²,Będzin Syberka 2 pokoje do zamieszkania Polecam,2,do zamieszkania,Współrzędne dokładne,"Będzin, Syberka, ul. Zwycięstwa",50.322765,19.118398,3/4,350 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1960,blok,nie,"telewizja kablowa, internet",brak informacji,inne,wtórny
1,177 000 zł,"29,2 m²",Mieszkanie M 2 Balkon C.O. z Sieci Blok,1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czeladź, będziński, śląskie",50.31377,19.07778,4/5,380 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,139 900 zł,"54,5 m²",2 pokojowe mieszkanie w Centrum miasta,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Świętochłowice, Świętochłowice",50.2919,18.911,poddasze/2,429 zł,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,brak informacji,brak informacji,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,269 900 zł,106 m²,"Komfortowe, przestronne mieszkanie z potencjałem",4,do remontu,Współrzędne dokładne,"Zabrze, Centrum, ul. Wolności",50.302473,18.792399,1/2,700 zł,pełna własność,taras,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,teren zamknięty,brak informacji,wtórny
1,398 000 zł,"72,8 m²",Komfortowe M5 z bardzo ładnym widokiem,4,Zapytaj,Współrzędne dokładne,"Świętochłowice, Chropaczów, ul. Świętokrzyska",50.308967,18.912466,10/10,930 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,tak,telewizja kablowa,domofon / wideofon,brak informacji,wtórny
1,379 000 zł,53 m²,"Świetna lokalizacja, 3 pokoje do zamieszkania",3,do zamieszkania,Współrzędne dokładne,"ul. Czwartaków , Gliwice, Gliwice",50.299905,18.644412,7/11,500 zł,pełna własność,balkon,Zapytaj,brak informacji,1970,blok,nie,"telewizja kablowa, internet",domofon / wideofon,wielka płyta,wtórny
